72,255,204.85,615.81,0.0064149,-0.033045,-0.40681,219.91,123.16,149.58
86,213,152.88,597.99,0.047906,-0.057438,-0.99744,51.164,212.33,177.23
91,232,178.34,593.87,0.13115,-0.10914,-0.60961,80.469,188.46,159.69
48,230,185.07,448.77,0.00078977,-0.6014,-4.7725,22.387,233.66,152.37
22,255,190.31,2327.8,0.00084617,-0.0024896,-0.063854,240.02,110.23,220.16
72,225,171.28,734.58,0.03179,-0.14846,-2.5656,148.86,107.92,126.97
51,220,184.3,1848.1,0.010271,-0.050013,-0.96745,126.74,190.58,218.14
86,205,154.15,584.05,0.046693,-0.048082,-1.0429,246.65,26.492,146.51
9,251,187.35,4918.5,0.0033433,-0.0015653,-0.039246,21.567,215.33,213
86,231,177.82,746.51,0.12662,-0.10708,-0.58635,149.67,68.815,168.73
123,214,171.04,433.15,0.046802,-0.091172,-0.72512,43.252,239.43,213.91
36,162,91.977,1136.7,0.00056663,-0.0021356,-1.1867,156.88,81.831,112.31
62,210,144.29,1081,0.22803,-0.22016,-0.60427,148.09,40.628,133.44
34,216,132.53,1516,0.32943,-1.1842,-0.77142,166.64,137.6,194.53
86,153,110.67,604.93,0.016499,-0.098112,-0.24135,31.417,152.29,103.23
48,216,164.23,1342.6,0.03348,-0.040156,-0.051211,238.8,32.641,56.972
75,229,177.46,752.67,0.12717,-0.10581,-0.62185,232.84,125.94,220.7
43,236,157.89,1788.3,0.35765,-0.25442,-1.8085,48.053,260.79,157.26
48,229,185.14,477.87,0.00096191,-0.60826,-4.8446,223.85,38.02,172.36
38,235,185.06,800.12,0.011258,-0.38221,-0.22349,34.986,267.76,204.03
36,212,157.38,2030.3,0.055285,-0.44308,-0.41313,248.67,30.79,176.96
86,209,149.7,668.41,0.033763,-0.12795,-0.44926,154.83,95.113,136.17
23,255,186.47,2801.4,0.0012005,-0.0023788,-0.067071,303.59,18.522,218.25
51,223,185.34,1702.7,0.013534,-0.18176,-1.0219,55.839,290.57,209.37
43,236,161.38,1698.7,0.35113,-0.36183,-1.8521,51.072,258.7,157.1
63,153,103.56,477.76,0.044311,-0.28169,-0.064402,36.47,157.22,86.714
124,213,165.93,629.15,0.013472,-0.015318,-0.032678,32.075,256.54,183.81
91,228,173.4,967.6,0.013253,-0.016843,-0.3967,18.314,291.07,91.744
58,216,151.75,1651.2,0.035653,-0.10347,-0.27089,162.59,171.25,110.88
88,217,182.61,1598.4,0.0069976,-0.015857,-0.096391,30.926,290.94,138.93
44,213,139.99,1341.9,0.42096,-0.54308,-1.3069,148.01,40.499,139.72
38,213,153.59,2147.7,0.13734,-0.39018,-0.37448,279.33,30.908,176.12
72,227,148.53,1153.2,0.15911,-0.5776,-1.2336,41.06,122.7,76.602
62,213,144.63,980,0.21736,-0.2279,-0.63072,148.07,40.669,133.42
38,213,137.86,1470.1,0.4065,-0.54772,-1.2703,148.08,40.696,95.174
44,232,179.33,749.45,0.32795,-0.36685,-2.4834,53.91,267.92,194.96
86,209,155.87,844.56,0.023616,-0.080373,-0.13502,24.401,220.01,156.17
34,235,147.55,2090.3,0.19671,-0.46863,-5.6418,90.251,169.2,113.84
43,213,122.47,1671.1,0.064918,-0.54391,-0.73329,29.638,245.84,83.833
43,228,158.78,3360,0.059145,-0.14815,-0.76242,259.64,101.78,192.73
0,255,178.32,5297,0.31308,-0.032234,-8.2147,36.399,92.631,118.23
86,158,98.657,377.29,0.062911,-0.081618,-0.7311,135.28,47.039,85.693
25,255,191.06,2231.8,0.00077608,-0.002592,-0.063832,238.19,108.88,221.16
34,217,155.01,2203,0.095835,-0.1586,-3.7472,97.042,203.9,190.88
56,223,153.16,888.13,0.11646,-0.27195,-0.046452,22.77,220.3,104.32
52,214,152.32,836.14,0.093033,-0.26898,-1.3331,22.835,212.95,161.4
93,228,171.14,966.66,0.014376,-0.013346,-0.38552,38.828,287.5,135.68
38,235,185.68,680.3,0.011201,-0.37657,-0.22382,287.46,20.584,205.93
43,205,121.43,1783,0.106,-0.35623,-1.9465,66.837,202.28,54.776
86,206,151.6,699.75,0.040996,-0.12689,-0.41417,213.75,34.761,143.68
92,255,205.3,637.77,0.0057811,-0.030855,-0.39781,105.68,233.93,181.95
36,169,89.978,1018.3,0.00084695,-0.0020815,-1.18,41.772,120.51,125.09
38,215,131.88,1476,0.38532,-0.92971,-0.88243,147.97,35.153,117.55
34,234,155.09,2110.4,0.11212,-0.14293,-3.653,32.296,92.39,82.619
22,255,190.99,2428.9,0.00063515,-0.0027161,-0.063702,283.8,51.622,216.22
72,212,154.82,1292.8,0.043234,-0.12236,-0.3093,152.99,70.093,76.352
49,220,185.17,1665.5,0.010877,-0.048451,-0.95371,155.78,167.21,209.65
43,194,123.58,1406.3,0.24291,-0.79073,-1.3712,60.57,217,139.46
62,226,165.44,1463.9,0.041391,-0.13223,-0.29077,144.59,25.793,162.41
91,209,159.1,649.06,0.02001,-0.085669,-0.13718,239.38,27.867,162.61
57,255,204.96,596.21,0.0064113,-0.033028,-0.40926,226.62,174.69,213.24
48,235,184.85,493.61,0.00079336,-0.60489,-4.8036,224.86,29.535,148.23
56,219,147.95,1769.4,0.0071797,-0.01191,-0.3812,55.857,104.8,58.831
34,234,156.32,1924.1,0.11338,-0.11905,-3.7144,98.368,163.52,198.15
34,219,130.04,1406.2,0.4359,-0.87965,-0.85663,162.01,81.864,202
22,231,159.89,3302.1,0.064715,-0.13758,-0.74059,20.034,282.75,227.46
58,224,152.44,1364.5,0.043985,-0.16783,-0.25614,56.87,104.41,64.837
43,206,117.62,1459.5,0.10838,-0.16398,-1.4197,156.56,91.82,62.377
56,210,118.62,1219.8,0.11785,-0.056208,-0.050435,40.225,129.34,93.223
50,223,176.52,2280,0.0079691,-0.01681,-0.092043,46.386,286.14,175.79
86,208,153.18,557.55,0.052124,-0.074529,-1.1471,162.76,100.04,204.36
50,154,96.357,479.26,0.13156,-0.11052,-0.60907,29.607,121.46,85.112
62,213,141.35,1022.8,0.19449,-0.34518,-1.6164,42.112,144.32,102.24
40,233,180.8,820.28,0.33934,-0.39102,-2.3479,237.24,67.655,206.72
38,236,184.64,858.79,0.010832,-0.38271,-0.24784,41.623,276.65,227.04
91,228,171.82,1035.2,0.014052,-0.018958,-0.44652,29.696,290.08,210.78
72,224,148.27,1691.4,0.033529,-0.23428,-0.4516,143.87,117.52,93.435
30,255,186.16,871.81,0.023388,-0.47307,-19.566,319.78,25.94,142.86
48,227,185.14,483.39,0.0010529,-0.60493,-4.7779,34.797,240.2,167.58
9,254,186.9,4824.8,0.0031916,-0.0017344,-0.039256,21.564,222.34,213.02
48,226,185.12,468.86,0.0009613,-0.6002,-4.8215,19.217,217.97,164.92
48,235,184.9,496.94,0.00090382,-0.61056,-4.8374,41.813,204.5,174.28
16,251,190.25,4571.3,0.0028866,-0.002123,-0.039153,58.668,208.25,223.98
58,214,153.66,942.57,0.10687,-0.24439,-1.4237,22.593,215.09,94.768
91,213,153.56,605.25,0.019256,-0.041231,-0.13796,22.77,231.37,216.74
86,205,157.11,829.01,0.024329,-0.08031,-0.12714,239.75,34.118,167.27
72,224,156,1224.8,0.039864,-0.16987,-0.27489,152.5,80.912,75.796
86,233,177.72,668.6,0.13033,-0.12484,-0.56537,57.201,251.74,153.81
44,229,168.67,933.52,0.36772,-1.0263,-1.525,164.2,127.55,116.22
34,215,145.3,2337.8,0.12283,-0.53475,-5.8694,100.19,161.8,113.19
88,219,183.59,1422.7,0.0080382,-0.015927,-0.089658,303.09,11.519,217.02
56,208,124.02,1782.2,0.13478,-0.048449,-1.5294,125.3,33.161,143.52
48,235,185.16,478.93,0.00090889,-0.60527,-4.8626,236.28,26.98,156.47
72,155,92.156,225.32,0.22938,-0.17445,-0.32027,29.627,121.47,85.116
43,201,121.87,2129.4,0.054741,-0.048532,-0.91924,252.28,91.101,55.038
86,207,152.05,772.77,0.041685,-0.1212,-0.40224,191.45,118.19,140.54
72,223,151.55,1676.9,0.031128,-0.22847,-0.40623,140.65,152.08,92.743
72,212,151.16,1139.3,0.061373,-0.10721,-0.78908,230.47,71.203,97.124
